scenario,propulsion,L,freq,speed,Re,mu,rho
bacteria,Fin,7.41990894483783e-07,316.22776601683796,7.872767859146016e-11,5.84152206587093e-11,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,1.0,8.979875292966903e-16,7.599967557804271e-16,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,1.13029417474705,1.147237367344348e-15,9.70945195613861e-16,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,1.2775649214671148,1.4656702171153855e-15,1.2404455225832642e-15,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,1.4440241885954521,1.8724888558256407e-15,1.5847496866432663e-15,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,1.632172128563275,2.392226078040828e-15,2.024620608961351e-15,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,1.8448346490995629,3.0562241215236377e-15,2.586584269288261e-15,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,2.085205857248754,3.904524729799973e-15,3.3045293288610984e-15,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,2.356896033596695,4.988283829792855e-15,4.2217507525118225e-15,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,2.6639858572587722,6.372856439264241e-15,5.3935606685858665e-15,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,3.0110876960681163,8.141737836348601e-15,6.890623911988993e-15,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,3.4034148825183075,1.0401598659498529e-14,8.80321939697794e-15,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,3.8468600159578585,1.3288717574551453e-14,1.1246684297555169e-14,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,4.348083467104511,1.6977199424525215e-14,1.4368369341367036e-14,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,4.914613414182186,2.1689474449516424e-14,1.835652464920673e-14,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,5.5549589131838335,2.770971172174529e-14,2.3451651971860975e-14,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,6.2787377005308915,3.5400955679644935e-14,2.996100790968523e-14,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,7.096820647674755,4.5227019162688735e-14,3.8277132717180744e-14,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,8.021495037291361,5.77804531847107e-14,4.890152205375936e-14,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,9.066649113412797,7.38182801351591e-14,6.247486918214871e-14,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,10.24798067736599,9.430764526354848e-14,7.981570134022169e-14,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,11.583232862547103,1.2048413941460686e-13,1.0196974021433706e-13,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,13.09246062927559,1.539263101088195e-13,1.3027296314858296e-13,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,14.798331982375295,1.966508542851856e-13,1.6643216793360582e-13,0.001,1000.0
bacteria,Fin,8.46333307518938e-07,16.726468435651757,2.5123423321013335e-13,2.126278995547164e-13,0.001,1000.0
