sweep,scenario,propulsion,rho,mu,L,freq,speed,Re
size@Honey,bacteria,Flagella,1400.0,10.0,0.00023598334667821938,100.0,0.005560936930064653,0.0001837203910392424
size@Honey,bacteria,Fin,1400.0,10.0,0.00031011689265747787,100.0,1.772119784249071e-09,7.693899932714267e-11
size@Honey,bacteria,Flagella,1400.0,10.0,0.00031011689265747787,100.0,0.007215591874245586,0.0003132747703015823
size@Honey,bacteria,Fin,1400.0,10.0,0.0004075392965871778,100.0,4.0218455232832184e-09,2.294684133757586e-10
size@Honey,bacteria,Flagella,1400.0,10.0,0.0004075392965871778,100.0,0.009286218045439387,0.0005298298278270934
size@Honey,bacteria,Fin,1400.0,10.0,0.0005355666917706902,100.0,9.127619993165581e-09,6.843828940871581e-10
size@Honey,bacteria,Flagella,1400.0,10.0,0.0005355666917706902,100.0,0.011802859483661887,0.000884970576993876
size@Honey,bacteria,Fin,1400.0,10.0,0.0007038135554931555,100.0,2.071522553492855e-08,2.041151915121293e-09
size@Honey,bacteria,Flagella,1400.0,10.0,0.0007038135554931555,100.0,0.014737448313454582,0.0014521382254944707
size@Honey,bacteria,Fin,1400.0,10.0,0.0009249147277217336,100.0,4.701340516888308e-08,6.087674717746866e-09
size@Honey,bacteria,Flagella,1400.0,10.0,0.0009249147277217336,100.0,0.017980796406012356,0.0023282984776921583
size@Honey,bacteria,Fin,1400.0,10.0,0.0012154742500762872,100.0,1.0669729233470093e-07,1.8156293593996738e-08
size@Honey,bacteria,Flagella,1400.0,10.0,0.0012154742500762872,100.0,0.021349704873344866,0.003633002312839047
size@Honey,bacteria,Fin,1400.0,10.0,0.001597312280060254,100.0,2.421497575788578e-07,5.4150429395205244e-08
size@Honey,bacteria,Flagella,1400.0,10.0,0.001597312280060254,100.0,0.0246323498640435,0.00550837768944081
size@Honey,bacteria,Fin,1400.0,10.0,0.0020991037201085546,100.0,5.495555277512665e-07,1.6150036737924647e-07
size@Honey,bacteria,Flagella,1400.0,10.0,0.0020991037201085546,100.0,0.027646817719065186,0.008124695309255397
size@Honey,bacteria,Fin,1400.0,10.0,0.002758531617629184,100.0,1.2471821322357357e-06,4.816547882600243e-07
size@Honey,bacteria,Flagella,1400.0,10.0,0.002758531617629184,100.0,0.03281639825999827,0.012673510104768321
size@Honey,bacteria,Fin,1400.0,10.0,0.003625117049988535,100.0,2.830222793459569e-06,1.436384446537105e-06
size@Honey,bacteria,Flagella,1400.0,10.0,0.003625117049988535,100.0,0.042830898249957894,0.021737382731714504
size@Honey,bacteria,Fin,1400.0,10.0,0.004763938010401341,100.0,6.421392946709403e-06,4.28275651139728e-06
size@Honey,bacteria,Flagella,1400.0,10.0,0.004763938010401341,100.0,0.05561212433084117,0.03709057981144033
size@Honey,bacteria,Fin,1400.0,10.0,0.006260516572014822,100.0,1.4561076993491184e-05,1.2762380935378945e-05
size@Honey,bacteria,Flagella,1400.0,10.0,0.006260516572014822,100.0,0.07158397006903217,0.06274136832709044
size@Honey,bacteria,Fin,1400.0,10.0,0.008227241341700473,100.0,3.2963537402341814e-05,3.7967856875933094e-05
size@Honey,bacteria,Flagella,1400.0,10.0,0.008227241341700473,100.0,0.09088632557376064,0.10468412292179693
size@Honey,bacteria,Fin,1400.0,10.0,0.010811807510766078,100.0,7.426041661195981e-05,0.0001124045062108927
size@Honey,bacteria,Flagella,1400.0,10.0,0.010811807510766078,100.0,0.11309893356517309,0.1711925459131401
size@Honey,bacteria,Fin,1400.0,10.0,0.014208308325339238,100.0,0.00016501286386771952,0.00032823751064717054
size@Honey,bacteria,Flagella,1400.0,10.0,0.014208308325339238,100.0,0.13706824783808846,0.2726511097656604
size@Honey,bacteria,Fin,1400.0,10.0,0.018671810912919206,100.0,0.00035402751150526157,0.0009254468653916601
size@Honey,bacteria,Flagella,1400.0,10.0,0.018671810912919206,100.0,0.16108184971423922,0.42107657751145605
size@Honey,bacteria,Fin,1400.0,10.0,0.024537511066398166,100.0,0.0007064044352387278,0.002426676930583224
size@Honey,bacteria,Flagella,1400.0,10.0,0.024537511066398166,100.0,0.1833959513027943,0.6300112258474908
size@Honey,bacteria,Fin,1400.0,10.0,0.03224590545296398,100.0,0.00126725154299967,0.00572091428169661
size@Honey,bacteria,Flagella,1400.0,10.0,0.03224590545296398,100.0,0.20275919077195814,0.9153415173492869
size@Honey,bacteria,Fin,1400.0,10.0,0.04237587160604064,100.0,0.0022606994889415866,0.01341187557965225
size@Honey,bacteria,Flagella,1400.0,10.0,0.04237587160604064,100.0,0.2080123352582972,1.2340585615929596
size@Honey,bacteria,Fin,1400.0,10.0,0.05568813990945267,100.0,0.005130681310449692,0.0400005338105991
size@Honey,bacteria,Flagella,1400.0,10.0,0.05568813990945267,100.0,0.21764342245009827,1.6968220303682462
size@Honey,bacteria,Fin,1400.0,10.0,0.07318242219076182,100.0,0.19847257887894498,2.033458568513152
size@Honey,bacteria,Flagella,1400.0,10.0,0.07318242219076182,100.0,0.2238350228535766,2.2933104800968964
size@Honey,bacteria,Fin,1400.0,10.0,0.09617248711152965,100.0,0.7422660338958029,9.993979880943845
size@Honey,bacteria,Flagella,1400.0,10.0,0.09617248711152965,100.0,0.22706137708331342,3.057188030549958
size@Honey,bacteria,Fin,1400.0,10.0,0.1263848202934297,100.0,1.5408793148784539,27.264125742668703
size@Honey,bacteria,Flagella,1400.0,10.0,0.1263848202934297,100.0,0.2278125659313024,4.030887028813786
size@Honey,bacteria,Fin,1400.0,10.0,0.16608827826277167,100.0,2.7190425569344474,63.22415355262253
size@Honey,bacteria,Flagella,1400.0,10.0,0.16608827826277167,100.0,0.22653556957423904,5.267486380220636
size@Honey,bacteria,Fin,1400.0,10.0,0.21826447283974873,100.0,2.9999999999999987,91.67107859269443
size@Honey,bacteria,Flagella,1400.0,10.0,0.21826447283974873,100.0,0.22361278609262802,6.832941762742893
size@Honey,bacteria,Fin,1400.0,10.0,0.2868316813342015,100.0,2.9999999999999987,120.4693061603646
size@Honey,bacteria,Flagella,1400.0,10.0,0.2868316813342015,100.0,0.21936060107138955,8.80873980333028
size@Honey,bacteria,Fin,1400.0,10.0,0.37693909753883637,100.0,2.9999999999999987,158.3144209663112
size@Honey,bacteria,Flagella,1400.0,10.0,0.37693909753883637,100.0,0.21403703952790254,11.295049992734457
size@Honey,bacteria,Fin,1400.0,10.0,0.495353520895917,100.0,2.9999999999999987,208.04847877628504
size@Honey,bacteria,Flagella,1400.0,10.0,0.495353520895917,100.0,0.20785240826987694,14.41445911684508
size@Honey,bacteria,Fin,1400.0,10.0,0.6509675230458177,100.0,2.9999999999999987,273.40635967924334
size@Honey,bacteria,Flagella,1400.0,10.0,0.6509675230458177,100.0,0.20431198418716745,18.620065278485534
size@Honey,bacteria,Fin,1400.0,10.0,0.8554672535565685,100.0,2.9999999999999987,359.2962464937586
size@Honey,bacteria,Flagella,1400.0,10.0,0.8554672535565685,100.0,0.23775613527626716,28.474962328541714
size@Honey,bacteria,Fin,1400.0,10.0,1.1242100350620863,100.0,2.9999999999999987,472.1682147260761
size@Honey,bacteria,Flagella,1400.0,10.0,1.1242100350620863,100.0,0.27203614056199976,42.815606276710454
size@Honey,bacteria,Fin,1400.0,10.0,1.4773776525985127,100.0,2.9999999999999987,620.4986140913751
size@Honey,bacteria,Flagella,1400.0,10.0,1.4773776525985127,100.0,0.3062845561132934,63.34971419529688
size@Honey,bacteria,Fin,1400.0,10.0,1.9414919457438817,100.0,2.9999999999999987,815.42661721243
size@Honey,bacteria,Flagella,1400.0,10.0,1.9414919457438817,100.0,0.3397241201559731,92.34003002808478
size@Honey,bacteria,Fin,1400.0,10.0,2.5514065200312874,100.0,2.9999999999999987,1071.5907384131401
size@Honey,bacteria,Flagella,1400.0,10.0,2.5514065200312874,100.0,0.3717250753677459,132.7790493333344
size@Honey,bacteria,Fin,1400.0,10.0,3.35292414924956,100.0,2.9999999999999987,1408.2281426848147
size@Honey,bacteria,Flagella,1400.0,10.0,3.35292414924956,100.0,0.4018286417729917,188.62213396051405
size@Honey,bacteria,Fin,1400.0,10.0,4.406236427773573,100.0,2.9999999999999987,1850.6192996649
size@Honey,bacteria,Flagella,1400.0,10.0,4.406236427773573,100.0,0.4297428124388367,265.09678086386157
size@Honey,bacteria,Fin,1400.0,10.0,5.790443980602483,100.0,2.9999999999999987,2431.986471853042
size@Honey,bacteria,Flagella,1400.0,10.0,5.790443980602483,100.0,0.45532062969790976,369.1112039269751
size@Honey,bacteria,Fin,1400.0,10.0,7.609496685459884,100.0,2.9999999999999987,3195.9886078931495
size@Honey,bacteria,Flagella,1400.0,10.0,7.609496685459884,100.0,0.47853060805313197,509.7927906219975
size@Honey,bacteria,Fin,1400.0,10.0,10.0,100.0,2.9999999999999987,4199.999999999998
size@Honey,bacteria,Flagella,1400.0,10.0,10.0,100.0,0.4994263213342731,699.1968498679823
size@Air,bacteria,Fin,1.2,1.8e-05,1e-06,100.0,7.074341112911497e-13,4.7162274086076645e-14
size@Air,bacteria,Flagella,1.2,1.8e-05,1e-06,100.0,0.00011990380318094296,7.99358687872953e-06
size@Air,bacteria,Fin,1.2,1.8e-05,1.3141473626117555e-06,100.0,9.28590537796481e-13,8.135365374609847e-14
size@Air,bacteria,Flagella,1.2,1.8e-05,1.3141473626117555e-06,100.0,0.00011987363578436216,1.0502108154180113e-05
size@Air,bacteria,Fin,1.2,1.8e-05,1.726983290659436e-06,100.0,1.2216894162975223e-12,1.4065581388808668e-13
size@Air,bacteria,Flagella,1.2,1.8e-05,1.726983290659436e-06,100.0,0.00011983403363347023,1.3796758249154928e-05
size@Air,bacteria,Fin,1.2,1.8e-05,2.2695105366946684e-06,100.0,1.6053824936079764e-12,2.428954989778975e-13
size@Air,bacteria,Flagella,1.2,1.8e-05,2.2695105366946684e-06,100.0,0.00011978206479623665,1.8123110544140172e-05
size@Air,bacteria,Fin,1.2,1.8e-05,2.982471286216888e-06,100.0,2.1089796575779474e-12,4.193314181294502e-13
size@Air,bacteria,Flagella,1.2,1.8e-05,2.982471286216888e-06,100.0,0.00011971389977327718,2.3802884575656373e-05
size@Air,bacteria,Fin,1.2,1.8e-05,3.919406774847221e-06,100.0,2.772448937093941e-12,7.244236764642646e-13
size@Air,bacteria,Flagella,1.2,1.8e-05,3.919406774847221e-06,100.0,0.00011962454648317689,3.125715052827932e-05
size@Air,bacteria,Fin,1.2,1.8e-05,5.150678076168122e-06,100.0,3.867572928584195e-12,1.3280415394159968e-12
size@Air,bacteria,Flagella,1.2,1.8e-05,5.150678076168122e-06,100.0,0.00012309378068975363,4.226776250075739e-05
size@Air,bacteria,Fin,1.2,1.8e-05,6.768750009458541e-06,100.0,8.775646875847087e-12,3.960010658259653e-12
size@Air,bacteria,Flagella,1.2,1.8e-05,6.768750009458541e-06,100.0,0.00016127114914565865,7.277360615367112e-05
size@Air,bacteria,Fin,1.2,1.8e-05,8.895134973108237e-06,100.0,1.9913404258886658e-11,1.180882791045768e-11
size@Air,bacteria,Flagella,1.2,1.8e-05,8.895134973108237e-06,100.0,0.00021083488307871434,0.00012502698280164387
size@Air,bacteria,Fin,1.2,1.8e-05,1.1689518164985777e-05,100.0,4.519451479723102e-11,3.522014011199669e-11
size@Air,bacteria,Flagella,1.2,1.8e-05,1.1689518164985777e-05,100.0,0.00027464124217102537,0.0002140282526141639
size@Air,bacteria,Fin,1.2,1.8e-05,1.5361749466718298e-05,100.0,1.0256995253143941e-10,1.0504359424007735e-10
size@Air,bacteria,Flagella,1.2,1.8e-05,1.5361749466718298e-05,100.0,0.0003556594626528131,0.0003642367707160112
size@Air,bacteria,Fin,1.2,1.8e-05,2.0187602546790388e-05,100.0,2.3278312610841567e-10,3.13288881965072e-10
size@Air,bacteria,Flagella,1.2,1.8e-05,2.0187602546790388e-05,100.0,0.0004563204691430123,0.0006141344176682705
size@Air,bacteria,Fin,1.2,1.8e-05,2.6529484644318946e-05,100.0,5.283040671599792e-10,9.34375642483461e-10
size@Air,bacteria,Flagella,1.2,1.8e-05,2.6529484644318946e-05,100.0,0.0005773858902657913,0.0010211833406435157
size@Air,bacteria,Fin,1.2,1.8e-05,3.4863652276780875e-05,100.0,1.1989915726928757e-09,2.7867483515436704e-09
size@Air,bacteria,Flagella,1.2,1.8e-05,3.4863652276780875e-05,100.0,0.000716577263096152,0.0016655000353354378
size@Air,bacteria,Fin,1.2,1.8e-05,4.581597669054491e-05,100.0,2.72112332666552e-09,8.311394860440366e-09
size@Air,bacteria,Flagella,1.2,1.8e-05,4.581597669054491e-05,100.0,0.0008678091656091347,0.0026506349668926226
size@Air,bacteria,Fin,1.2,1.8e-05,6.020894493336126e-05,100.0,6.175605360425607e-09,2.4788445538402394e-08
size@Air,bacteria,Flagella,1.2,1.8e-05,6.020894493336126e-05,100.0,0.0010220412485169028,0.004102401683438532
size@Air,bacteria,Fin,1.2,1.8e-05,7.912342618981327e-05,100.0,1.401553406665812e-08,7.393047168226913e-08
size@Air,bacteria,Flagella,1.2,1.8e-05,7.912342618981327e-05,100.0,0.001169703441419312,0.0061700629274074326
size@Air,bacteria,Fin,1.2,1.8e-05,0.000103979841848149,100.0,3.180793628487777e-08,2.204922789611727e-07
size@Air,bacteria,Flagella,1.2,1.8e-05,0.000103979841848149,100.0,0.0013032239721284533,0.009033934834308874
size@Air,bacteria,Fin,1.2,1.8e-05,0.00013664483492953258,100.0,7.21852910778864e-08,6.575831455785365e-07
size@Air,bacteria,Flagella,1.2,1.8e-05,0.00013664483492953258,100.0,0.0016230180139307215,0.014785135240081414
size@Air,bacteria,Fin,1.2,1.8e-05,0.00017957144943716409,100.0,1.6380392908743602e-07,1.9609672646488884e-06
size@Air,bacteria,Flagella,1.2,1.8e-05,0.00017957144943716409,100.0,0.0021157545541830025,0.025328607463194843
size@Air,bacteria,Fin,1.2,1.8e-05,0.00023598334667821938,100.0,3.716103891271416e-07,5.846257552441217e-06
size@Air,bacteria,Flagella,1.2,1.8e-05,0.00023598334667821938,100.0,0.002741494327768823,0.043129800424416144
size@Air,bacteria,Fin,1.2,1.8e-05,0.00031011689265747787,100.0,8.423996153972269e-07,1.7416156740189496e-05
size@Air,bacteria,Flagella,1.2,1.8e-05,0.00031011689265747787,100.0,0.0035171297931682055,0.07271475750202412
size@Air,bacteria,Fin,1.2,1.8e-05,0.0004075392965871778,100.0,1.9053015605230428e-06,5.176568385080086e-05
size@Air,bacteria,Flagella,1.2,1.8e-05,0.0004075392965871778,100.0,0.0044430523280181156,0.12071456136403504
size@Air,bacteria,Fin,1.2,1.8e-05,0.0005355666917706902,100.0,4.2810490765710085e-06,0.00015285248608314022
size@Air,bacteria,Flagella,1.2,1.8e-05,0.0005355666917706902,100.0,0.0054907252461284806,0.19604330369938924
size@Air,bacteria,Fin,1.2,1.8e-05,0.0007038135554931555,100.0,9.445756548931428e-06,0.0004432034334017457
size@Air,bacteria,Flagella,1.2,1.8e-05,0.0007038135554931555,100.0,0.006598305903973145,0.30959847590045453
size@Air,bacteria,Fin,1.2,1.8e-05,0.0009249147277217336,100.0,1.9936538354858868e-05,0.0012293065296132123
size@Air,bacteria,Flagella,1.2,1.8e-05,0.0009249147277217336,100.0,0.007684063719154199,0.4738069135065304
size@Air,bacteria,Fin,1.2,1.8e-05,0.0012154742500762872,100.0,3.8682976879034214e-05,0.0031345441541841645
size@Air,bacteria,Flagella,1.2,1.8e-05,0.0012154742500762872,100.0,0.008672576872212456,0.7027529246654258
size@Air,bacteria,Fin,1.2,1.8e-05,0.001597312280060254,100.0,6.720904393420213e-05,0.007156922080480678
size@Air,bacteria,Flagella,1.2,1.8e-05,0.001597312280060254,100.0,0.00939077485802331,1.0000000000001146
size@Air,bacteria,Fin,1.2,1.8e-05,0.0020991037201085546,100.0,0.00013084866742785195,0.01831099497127007
size@Air,bacteria,Flagella,1.2,1.8e-05,0.0020991037201085546,100.0,0.009675234228154306,1.3539546774160216
size@Air,bacteria,Fin,1.2,1.8e-05,0.002758531617629184,100.0,0.0002969624294375528,0.05461201672343099
size@Air,bacteria,Flagella,1.2,1.8e-05,0.002758531617629184,100.0,0.010069684725352968,1.8518362462962539
size@Air,bacteria,Fin,1.2,1.8e-05,0.003625117049988535,100.0,0.01541587101691766,3.7256224575901533
size@Air,bacteria,Flagella,1.2,1.8e-05,0.003625117049988535,100.0,0.010312381625289913,2.4922393637217963
size@Air,bacteria,Fin,1.2,1.8e-05,0.004763938010401341,100.0,0.042986693811009946,13.652396305850289
size@Air,bacteria,Flagella,1.2,1.8e-05,0.004763938010401341,100.0,0.010425678995988452,3.311152563548818
size@Air,bacteria,Fin,1.2,1.8e-05,0.006260516572014822,100.0,0.08398814176191793,35.05394355688115
size@Air,bacteria,Flagella,1.2,1.8e-05,0.006260516572014822,100.0,0.010431654635886023,4.353836448099979
size@Air,bacteria,Fin,1.2,1.8e-05,0.008227241341700473,100.0,0.14392851597904555,78.94230912749337
size@Air,bacteria,Flagella,1.2,1.8e-05,0.008227241341700473,100.0,0.010349996420064844,5.676794562240625
size@Air,bacteria,Fin,1.2,1.8e-05,0.010811807510766078,100.0,0.22845775360426446,164.66941708742218
size@Air,bacteria,Flagella,1.2,1.8e-05,0.010811807510766078,100.0,0.010197347473341889,7.350117200144622
size@Air,bacteria,Fin,1.2,1.8e-05,0.014208308325339238,100.0,0.34423091348016976,326.0625969226284
size@Air,bacteria,Flagella,1.2,1.8e-05,0.014208308325339238,100.0,0.009987398928070323,9.460269555879051
size@Air,bacteria,Fin,1.2,1.8e-05,0.018671810912919206,100.0,0.4998346602518855,622.1878842630946
size@Air,bacteria,Flagella,1.2,1.8e-05,0.018671810912919206,100.0,0.009731300596816705,12.113400312035955
size@Air,bacteria,Fin,1.2,1.8e-05,0.024537511066398166,100.0,0.8177206322722692,1337.6552709068606
size@Air,bacteria,Flagella,1.2,1.8e-05,0.024537511066398166,100.0,0.00943815770006795,15.439259934121894
size@Air,bacteria,Fin,1.2,1.8e-05,0.03224590545296398,100.0,1.0840317753579707,2330.3724090801206
size@Air,bacteria,Flagella,1.2,1.8e-05,0.03224590545296398,100.0,0.009793171848706539,21.05264623453463
size@Air,bacteria,Fin,1.2,1.8e-05,0.04237587160604064,100.0,1.4317815459374654,4044.8660639029604
size@Air,bacteria,Flagella,1.2,1.8e-05,0.04237587160604064,100.0,0.011340831322494527,32.03850746851947
size@Air,bacteria,Fin,1.2,1.8e-05,0.05568813990945267,100.0,1.8870642664684802,7005.806592615027
size@Air,bacteria,Flagella,1.2,1.8e-05,0.05568813990945267,100.0,0.012915260403338902,47.948455220543394
size@Air,bacteria,Fin,1.2,1.8e-05,0.07318242219076182,100.0,2.4840620898925683,12119.312040705603
size@Air,bacteria,Flagella,1.2,1.8e-05,0.07318242219076182,100.0,0.014477527697957182,70.63336961802337
size@Air,bacteria,Fin,1.2,1.8e-05,0.09617248711152965,100.0,2.9999999999999987,19234.497422305918
size@Air,bacteria,Flagella,1.2,1.8e-05,0.09617248711152965,100.0,0.01599374245911145,102.54386603426802
size@Air,bacteria,Fin,1.2,1.8e-05,0.1263848202934297,100.0,2.9999999999999987,25276.964058685928
size@Air,bacteria,Flagella,1.2,1.8e-05,0.1263848202934297,100.0,0.017437231684488186,146.92009285726252
size@Air,bacteria,Fin,1.2,1.8e-05,0.16608827826277167,100.0,2.9999999999999987,33217.65565255432
size@Air,bacteria,Flagella,1.2,1.8e-05,0.16608827826277167,100.0,0.018789212814545042,208.04453375203948
size@Air,bacteria,Fin,1.2,1.8e-05,0.21826447283974873,100.0,2.9999999999999987,43652.89456794973
size@Air,bacteria,Flagella,1.2,1.8e-05,0.21826447283974873,100.0,0.02003832291782759,291.5769325501529
size@Air,bacteria,Fin,1.2,1.8e-05,0.2868316813342015,100.0,2.9999999999999987,57366.33626684028
size@Air,bacteria,Flagella,1.2,1.8e-05,0.2868316813342015,100.0,0.021179479850923055,404.9963876949402
size@Air,bacteria,Fin,1.2,1.8e-05,0.37693909753883637,100.0,2.9999999999999987,75387.81950776723
size@Air,bacteria,Flagella,1.2,1.8e-05,0.37693909753883637,100.0,0.022212489352896103,558.1837127181112
size@Air,bacteria,Fin,1.2,1.8e-05,0.495353520895917,100.0,2.9999999999999987,99070.70417918335
size@Air,bacteria,Flagella,1.2,1.8e-05,0.495353520895917,100.0,0.023140679939281927,764.1878189232546
size@Air,bacteria,Fin,1.2,1.8e-05,0.6509675230458177,100.0,2.9999999999999987,130193.50460916349
size@Air,bacteria,Flagella,1.2,1.8e-05,0.6509675230458177,100.0,0.027982345087804728,1214.3731913881031
size@Air,bacteria,Fin,1.2,1.8e-05,0.8554672535565685,100.0,2.9999999999999987,171093.4507113136
size@Air,bacteria,Flagella,1.2,1.8e-05,0.8554672535565685,100.0,0.028129667240122114,1604.2672784911629
size@Air,bacteria,Fin,1.2,1.8e-05,1.1242100350620863,100.0,2.9999999999999987,224842.00701241713
size@Air,bacteria,Flagella,1.2,1.8e-05,1.1242100350620863,100.0,0.028242300372463003,2116.685166130707
size@Air,bacteria,Fin,1.2,1.8e-05,1.4773776525985127,100.0,2.9999999999999987,295475.5305197024
size@Air,bacteria,Flagella,1.2,1.8e-05,1.4773776525985127,100.0,0.028328314535505772,2790.107922035856
size@Air,bacteria,Fin,1.2,1.8e-05,1.9414919457438817,100.0,2.9999999999999987,388298.3891487762
size@Air,bacteria,Flagella,1.2,1.8e-05,1.9414919457438817,100.0,0.02839394420181529,3675.1075983817045
size@Air,bacteria,Fin,1.2,1.8e-05,2.5514065200312874,100.0,2.9999999999999987,510281.30400625727
size@Air,bacteria,Flagella,1.2,1.8e-05,2.5514065200312874,100.0,0.028443987697869044,4838.14504453552
size@Air,bacteria,Fin,1.2,1.8e-05,3.35292414924956,100.0,2.9999999999999987,670584.8298499117
size@Air,bacteria,Flagella,1.2,1.8e-05,3.35292414924956,100.0,0.028482127705176108,6366.560920312995
size@Air,bacteria,Fin,1.2,1.8e-05,4.406236427773573,100.0,2.9999999999999987,881247.285554714
size@Air,bacteria,Flagella,1.2,1.8e-05,4.406236427773573,100.0,0.028511184741867535,8375.134720573253
size@Air,bacteria,Fin,1.2,1.8e-05,5.790443980602483,100.0,2.9999999999999987,1158088.796120496
size@Air,bacteria,Flagella,1.2,1.8e-05,5.790443980602483,100.0,0.028533315609912346,11014.704374669853
size@Air,bacteria,Fin,1.2,1.8e-05,7.609496685459884,100.0,2.9999999999999987,1521899.3370919758
size@Air,bacteria,Flagella,1.2,1.8e-05,7.609496685459884,100.0,0.02855016762450946,14483.49372720192
size@Air,bacteria,Fin,1.2,1.8e-05,10.0,100.0,2.9999999999999987,1999999.999999999
size@Air,bacteria,Flagella,1.2,1.8e-05,10.0,100.0,0.02856299784040983,19041.998560273216
size@Oil,bacteria,Fin,900.0,0.1,1e-06,100.0,9.459100169806334e-14,8.5131901528257e-16
size@Oil,bacteria,Flagella,900.0,0.1,1e-06,100.0,0.00011998700290538622,1.0798830261484758e-06
size@Oil,bacteria,Fin,900.0,0.1,1.3141473626117555e-06,100.0,1.2656542480726785e-13,1.4969305728747674e-15
size@Oil,bacteria,Flagella,900.0,0.1,1.3141473626117555e-06,100.0,0.00011998291981951681,1.4190771387534815e-06
size@Oil,bacteria,Fin,900.0,0.1,1.726983290659436e-06,100.0,1.638689184346731e-13,2.54698995595603e-15
size@Oil,bacteria,Flagella,900.0,0.1,1.726983290659436e-06,100.0,0.00011997755445802838,1.864793086228778e-06
size@Oil,bacteria,Fin,900.0,0.1,2.2695105366946684e-06,100.0,2.1715962361668062e-13,4.435614485484344e-15
size@Oil,bacteria,Flagella,900.0,0.1,2.2695105366946684e-06,100.0,0.00011997050446277413,2.4504689157375655e-06
size@Oil,bacteria,Fin,900.0,0.1,2.982471286216888e-06,100.0,2.8377300509419e-13,7.617103555472103e-15
size@Oil,bacteria,Flagella,900.0,0.1,2.982471286216888e-06,100.0,0.00011996124146973486,3.220028623281733e-06
size@Oil,bacteria,Fin,900.0,0.1,3.919406774847221e-06,100.0,3.743672039036028e-13,1.3205676197343527e-14
size@Oil,bacteria,Flagella,900.0,0.1,3.919406774847221e-06,100.0,0.00011994907182844017,4.231162842849219e-06
size@Oil,bacteria,Fin,900.0,0.1,5.150678076168122e-06,100.0,5.209166431541234e-13,2.414766540064533e-14
size@Oil,bacteria,Flagella,900.0,0.1,5.150678076168122e-06,100.0,0.0001235452669807735,5.727077082469866e-06
size@Oil,bacteria,Fin,900.0,0.1,6.768750009458541e-06,100.0,1.184385922670117e-12,7.215131002748325e-14
size@Oil,bacteria,Flagella,900.0,0.1,6.768750009458541e-06,100.0,0.00016228895628556117,9.88644036953618e-06
size@Oil,bacteria,Fin,900.0,0.1,8.895134973108237e-06,100.0,2.687183808802729e-12,2.1512576409166215e-13
size@Oil,bacteria,Flagella,900.0,0.1,8.895134973108237e-06,100.0,0.00021311820808778137,1.7061437035510044e-05
size@Oil,bacteria,Fin,900.0,0.1,1.1689518164985777e-05,100.0,6.10045347571031e-12,6.418022554706965e-13
size@Oil,bacteria,Flagella,900.0,0.1,1.1689518164985777e-05,100.0,0.00027972188622849004,2.942832663190817e-05
size@Oil,bacteria,Fin,900.0,0.1,1.5361749466718298e-05,100.0,1.3846257473915102e-11,1.914324645293636e-12
size@Oil,bacteria,Flagella,900.0,0.1,1.5361749466718298e-05,100.0,0.00036681371592850454,5.071410364544696e-05
size@Oil,bacteria,Fin,900.0,0.1,2.0187602546790388e-05,100.0,3.142686111345938e-11,5.709896833065303e-12
size@Oil,bacteria,Flagella,900.0,0.1,2.0187602546790388e-05,100.0,0.0004802922890001504,8.726354852960899e-05
size@Oil,bacteria,Fin,900.0,0.1,2.6529484644318946e-05,100.0,7.13202830127102e-11,1.7028813177127588e-11
size@Oil,bacteria,Flagella,900.0,0.1,2.6529484644318946e-05,100.0,0.000627268224369093,0.00014976992453642158
size@Oil,bacteria,Fin,900.0,0.1,3.4863652276780875e-05,100.0,1.6186385565220007e-10,5.07884866167362e-11
size@Oil,bacteria,Flagella,900.0,0.1,3.4863652276780875e-05,100.0,0.0008157426961372671,0.0002559579273490806
size@Oil,bacteria,Fin,900.0,0.1,4.581597669054491e-05,100.0,3.6735281483402105e-10,1.514756520147741e-10
size@Oil,bacteria,Flagella,900.0,0.1,4.581597669054491e-05,100.0,0.0010535671975309135,0.0004344318914759915
size@Oil,bacteria,Fin,900.0,0.1,6.020894493336126e-05,100.0,8.337077694875461e-10,4.517699866523199e-10
size@Oil,bacteria,Flagella,900.0,0.1,6.020894493336126e-05,100.0,0.0013462391766574378,0.0007295007640905114
size@Oil,bacteria,Fin,900.0,0.1,7.912342618981327e-05,100.0,1.8921118005721382e-09,1.3473933155589981e-09
size@Oil,bacteria,Flagella,900.0,0.1,7.912342618981327e-05,100.0,0.0016934571027165113,0.001205929152651644
size@Oil,bacteria,Fin,900.0,0.1,0.000103979841848149,100.0,4.294163691298536e-09,4.018558153421569e-09
size@Oil,bacteria,Flagella,900.0,0.1,0.000103979841848149,100.0,0.0020856079581235143,0.0019517506707863157
size@Oil,bacteria,Fin,900.0,0.1,0.00013664483492953258,100.0,9.745642959302359e-09,1.1985225961104289e-08
size@Oil,bacteria,Flagella,900.0,0.1,0.00013664483492953258,100.0,0.002502917323448539,0.003078096520544038
size@Oil,bacteria,Fin,900.0,0.1,0.00017957144943716409,100.0,2.2117788933684324e-08,3.5745510754502655e-08
size@Oil,bacteria,Flagella,900.0,0.1,0.00017957144943716409,100.0,0.0029194434396786484,0.004718238210116233
size@Oil,bacteria,Fin,900.0,0.1,0.00023598334667821938,100.0,5.0196197864949e-08,1.0660920086423479e-07
size@Oil,bacteria,Flagella,900.0,0.1,0.00023598334667821938,100.0,0.0033103227957052006,0.007030629467241414
